Thw,Thwi,Tcw,Tcwi,mc,Thwo
63.4,59.9,15.2,14.9,5.1,44.8
63.4,59.9,15.3,14.6,5,44.8
63.5,59.9,15.3,14.6,5.1,44.8
64.5,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.6,43.3
64.6,59.9,15.3,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.7,43.5
64.6,59.9,15.3,14.9,6.6,43.4
64.6,59.9,15.5,14.9,6.7,43.4
64.7,59.9,15.3,14.9,6.5,43.4
64.6,59.9,15.3,14.9,6.6,43.4
64.7,59.9,15.3,14.9,6.5,43.4
64.7,59.9,15.3,14.9,6.6,43.4
64.8,59.9,15.4,14.9,6.6,43.5
64.9,59.9,15.5,14.9,6.6,43.5
64.9,59.9,15.4,14.9,6.7,43.5
64.9,59.9,15.5,14.9,6.6,43.5
64.8,59.9,15.5,14.9,6.7,43.5
64.8,59.9,15.4,14.9,6.6,43.5
64.9,59.9,15.4,14.9,6.7,43.5
64.9,59.9,15.5,14.9,6.6,43.5
64.9,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.8,59.9,15.4,14.9,6.7,43.5
64.7,59.9,15.3,14.9,6.6,43.5
64.8,59.9,15.5,14.9,6.6,43.5
64.8,59.9,15.4,14.9,6.6,43.3
64.7,59.9,15.5,14.9,6.7,43.4
64.7,59.9,15.3,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.3,14.9,6.7,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.3,14.9,6.6,43.5
64.6,59.9,15.3,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.3,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.6,43.4
64.7,59.9,15.5,14.7,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.3,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.4
64.6,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.7,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.3
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.7,43.4
64.7,59.9,15.5,14.9,6.5,43.4
64.8,59.9,15.4,14.9,6.6,43.4
64.7,59.9,15.4,14.9,6.7,43.4
64.6,59.9,15.3,14.9,6.6,43.4
64.7,59.9,15.3,14.9,6.7,43.4
64.6,59.9,15.5,14.9,6.6,43.4
64.7,59.9,15.4,14.9,6.7,43.4
64.7,59.9,15.3,14.9,6.6,43.4
64.8,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.7,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.3,14.9,6.7,43.4
64.6,59.9,15.4,14.9,6.7,43.4
64.6,59.9,15.3,14.9,6.6,43.4
64.6,59.9,15.5,14.9,6.7,43.4
64.7,59.9,15.5,14.9,6.7,43.4
64.6,59.9,15.5,14.9,6.6,43.4
64.7,59.9,15.5,14.9,6.6,43.5
64.8,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.5,43.5
64.7,59.9,15.5,14.9,6.6,43.3
64.6,59.9,15.4,14.9,6.6,43.3
64.6,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.7,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.7,43.5
64.7,59.9,15.5,14.9,6.7,43.5
64.7,59.9,15.5,14.9,6.7,43.5
64.7,59.9,15.5,14.9,6.7,43.5
64.6,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.7,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.3,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.8,59.9,15.5,14.9,6.6,43.4
64.7,59.9,15.5,14.9,6.6,43.4
64.7,59.9,15.5,14.9,6.6,43.4
64.7,59.9,15.5,14.9,6.7,43.4
64.7,59.9,15.5,14.9,6.7,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.8,59.9,15.4,14.9,6.7,43.5
64.7,59.9,15.4,14.9,6.7,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.8,59.9,15.4,14.9,6.6,43.4
64.7,59.9,15.4,14.9,6.7,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.8,59.9,15.5,14.9,6.6,43.5
64.8,59.9,15.5,14.9,6.7,43.5
64.9,59.9,15.4,14.9,6.6,43.4
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.3
64.7,59.9,15.5,14.9,6.5,43.3
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.4
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.5,14.9,6.5,43.5
64.7,59.9,15.4,14.9,6.6,43.4
64.8,59.9,15.4,14.9,6.6,43.5
64.8,59.9,15.5,14.9,6.6,43.4
64.8,59.9,15.5,14.9,6.7,43.5
64.8,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.4
64.7,59.9,15.5,14.9,6.7,43.4
64.6,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.3,14.9,6.7,43.3
64.8,59.9,15.5,14.9,6.7,43.3
64.8,59.9,15.5,14.9,6.7,43.3
64.7,59.9,15.4,14.9,6.6,43.3
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.7,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.3,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.4
64.8,59.9,15.3,14.9,6.6,43.4
64.8,59.9,15.3,14.9,6.6,43.4
64.8,59.9,15.3,14.9,6.5,43.4
64.7,59.9,15.5,14.9,6.5,43.4
64.7,59.9,15.5,14.9,6.7,43.5
64.7,59.9,15.5,14.9,6.7,43.5
64.9,59.9,15.5,14.9,6.6,43.5
64.9,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.7,43.4
64.7,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.7,43.5
64.7,59.9,15.4,14.9,6.6,43.4
64.7,59.9,15.4,14.9,6.6,43.4
64.7,59.9,15.3,14.9,6.7,43.4
64.7,59.9,15.4,14.9,6.6,43.4
64.7,59.9,15.5,14.9,6.7,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.7,43.3
64.8,59.9,15.5,14.9,6.6,43.3
64.8,59.9,15.5,14.9,6.6,43.3
64.7,59.9,15.5,14.9,6.6,43.3
64.6,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.4,14.9,6.6,43.5
64.7,59.9,15.3,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.4
64.6,59.9,15.4,14.9,6.5,43.4
64.8,59.9,15.5,14.9,6.6,43.4
64.7,59.9,15.5,14.9,6.6,43.3
64.8,59.9,15.5,14.9,6.6,43.4
64.8,59.9,15.5,14.9,6.6,43.3
64.7,59.9,15.5,14.9,6.6,43.4
64.8,59.9,15.4,14.9,6.6,43.4
64.6,59.9,15.3,14.9,6.7,43.4
64.7,59.9,15.4,14.9,6.7,43.4
64.8,59.9,15.4,14.9,6.6,43.4
64.7,59.9,15.4,14.9,6.7,43.5
64.6,59.9,15.4,14.9,6.6,43.5
64.8,59.9,15.3,14.9,6.6,43.5
64.8,59.9,15.4,14.9,6.7,43.5
64.7,59.9,15.3,14.9,6.6,43.5
64.6,59.9,15.3,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.7,59.9,15.5,14.9,6.6,43.5
64.8,59.9,15.5,14.9,6.6,43.3
64.8,59.9,15.5,14.9,6.5,43.3
64.6,59.9,15.4,14.9,6.6,43.3
64.7,59.9,15.3,14.9,6.6,43.5
64.6,59.9,15.4,14.9,6.6,43.5
63.5,59.9,15.3,14.9,5.9,43.9
63.5,59.9,15.3,14.9,5.9,44.1
63.5,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,6,44.3
63.6,59.9,15.3,14.9,6,44.2
63.5,59.9,15.3,14.9,6,44.2
63.5,59.9,15.3,14.9,5.9,44.2
63.5,59.9,15.3,14.9,5.9,44.2
63.5,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,5.9,44.1
63.5,59.9,15.4,14.9,5.9,44.1
63.5,59.9,15.4,14.9,6,44.1
63.4,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,5.9,44.1
63.5,59.9,15.3,14.9,5.9,44.1
63.5,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,6,44.1
63.4,59.9,15.3,14.9,6,44.1
63.4,59.9,15.3,14.9,6,43.8
63.5,59.9,15.3,14.9,5.9,43.8
63.6,59.9,15.4,14.9,5.9,44.1
63.6,59.9,15.4,14.9,5.9,44.1
63.5,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,6,44.1
63.5,59.9,15.3,14.9,6,43.9
63.4,59.9,15.3,14.9,6,43.9
63.4,59.9,15.3,14.9,5.9,43.9
63.5,59.9,15.3,14.9,5.9,43.9
63.4,59.9,15.3,14.9,5.9,43.9
63.4,59.9,15.4,14.9,6,44
63.5,60.1,15.4,14.9,6,44
63.4,60.1,15.4,14.9,6,44
63.5,60.1,15.3,14.9,6,44
63.4,60.1,15.4,14.9,6,44
63.5,60.1,15.3,14.9,6,44
63.4,60.1,15.4,14.9,6,44
63.4,59.9,15.3,14.8,5.9,43.8
63.5,59.9,15.4,14.8,5.9,43.8
63.5,59.9,15.4,14.8,6,44
63.4,59.9,15.4,14.8,6,44
63.4,59.9,15.4,14.8,5.9,44
63.4,59.9,15.4,14.8,5.9,44
63.4,59.9,15.3,14.8,6,44
63.4,59.9,15.4,14.8,6,44
63.4,59.9,15.3,14.8,5.9,44
63.4,59.9,15.3,14.8,5.9,44
63.5,59.9,15.3,14.8,6,44
63.5,59.9,15.5,14.8,6,44
63.4,59.9,15.4,14.8,5.9,44
63.4,59.9,15.4,14.8,6,44
63.4,59.9,15.4,14.8,5.9,44
63.4,59.9,15.4,14.8,6,44
63.4,59.9,15.4,14.8,5.9,44
63.4,59.9,15.4,14.8,6,44
63.4,59.9,15.5,14.8,5.9,44
63.4,59.9,15.4,14.8,6,44
63.4,59.9,15.3,14.8,6,44
63.4,59.9,15.4,14.8,5.9,44
63.4,59.9,15.4,14.8,6,44
63.4,59.9,15.3,14.8,6,44
63.4,59.9,15.4,14.8,6,44
63.4,59.9,15.4,14.8,5.9,44
63.3,59.9,15.4,14.8,6,44
63.4,59.9,15.3,14.8,6,44
63.3,59.9,15.3,14.8,5.9,44
63.3,59.9,15.4,14.8,5.9,44
63.4,59.9,15.4,14.8,6,44
63.3,59.9,15.4,14.8,6,44
63.3,59.9,15.4,14.8,6,44
63.3,59.9,15.3,14.8,5.9,44
63.5,59.9,15.4,14.8,6,44
63.5,59.9,15.3,14.8,6,44
63.4,59.9,15.5,15,6,44
63.4,59.9,15.3,15,5.9,44.2
63.4,59.9,15.4,15,6.1,44.2
63.4,59.9,15.3,15,6.1,44
63.4,59.9,15.3,15,6.1,44
63.3,59.9,15.3,15,6.1,44
63.3,59.9,15.4,15,6.1,44
63.3,59.9,15.5,15,6.1,44
63.3,59.9,15.3,15,6.1,44
63.4,59.9,15.3,15,6.1,44
63.4,59.9,15.3,15,6.1,44
63.4,59.9,15.4,15,6.1,44
63.4,59.9,15.4,15,6.1,44
63.3,59.9,15.4,15,6.1,44
63.3,59.9,15.3,15,6.1,44
63.3,59.9,15.4,15,6.1,44
63.3,59.9,15.3,14.9,6.1,44
63.2,59.9,15.3,14.9,6.1,44
63.2,59.9,15.4,14.9,6.1,44
63.2,59.9,15.4,14.9,6.1,44
63.3,59.9,15.4,14.9,6.1,44
63.3,59.9,15.4,14.9,6.1,44
63.3,59.9,15.4,14.9,6.1,43.8
63.4,59.9,15.5,14.9,6.1,43.8
63.4,59.9,15.4,14.9,6.1,43.8
63.2,59.9,15.5,14.9,6.1,43.8
63.3,59.9,15.4,14.9,6.1,43.8
63.3,59.9,15.4,14.9,6.1,43.8
63.2,59.9,15.4,14.9,6.1,43.8
63.2,59.9,15.4,14.9,6.1,44
63.1,59.9,15.4,14.9,6.1,44
63.2,59.9,15.4,14.9,6.1,43.8
63.1,59.9,15.4,14.9,6.1,43.8
63.1,59.9,15.4,14.9,6.1,43.9
63.1,59.9,15.4,14.9,6.1,43.9
63.2,59.9,15.4,14.9,6.1,43.9
63.1,59.9,15.4,14.9,6.1,43.9
63.1,59.9,15.5,14.9,6.1,43.9
63.1,59.9,15.4,14.9,6,43.9
63,59.9,15.4,14.9,6.1,43.9
63,59.9,15.4,14.9,6.1,43.9
63,59.9,15.4,14.9,6.1,43.9
62,59.9,15.4,14.8,6.1,43.8
62,59.9,15.4,14.8,6.1,43.8
61.8,59.9,15.5,14.8,6,43.8
62,59.9,15.5,14.8,6.1,43.8
61.9,59.9,15.5,14.8,6.1,43.8
61.9,59.9,15.5,14.8,6.1,43.8
61.7,59.9,15.4,14.8,6.1,43.8
61.6,59.9,15.5,14.8,6.1,43.8
61,59.9,15.5,14.8,6.1,43.8
60.5,59.9,15.5,14.8,6.1,43.8
60.2,59.9,15.5,14.8,6,43.8
59.9,59.9,15.5,14.8,6.1,43.8
59.8,59.9,15.5,14.8,6.1,43.8
59.5,59.9,15.6,14.8,6.1,43.8
59.3,59.9,15.5,14.8,6.1,43.8
59.2,59.9,15.5,14.8,6.1,43.8
59.2,59.9,15.5,14.8,6.1,43.8
59.2,59.9,15.6,14.8,6.1,43.8
59,59.9,15.6,14.8,6.1,43.8
63.7,60,15.2,14.9,7,43.9
63.6,60,15.2,14.9,7,43.9
63.6,60,15.3,14.9,7,43.9
63.7,60,15.2,14.9,7,43.8
63.7,60,15.2,14.9,7,43.8
63.7,60,15.3,14.9,7,43.8
63.6,60,15.2,14.9,7,43.6
63.7,60,15.2,14.9,7.1,43.6
63.7,60,15.3,14.9,7,43.6
63.6,60,15.2,14.9,7,43.6
63.7,60,15.3,14.9,7,43.3
63.7,60,15.3,14.9,7,43.4
63.7,60,15.2,14.9,7,43.4
63.7,60,15.3,14.9,7,43.4
63.6,60,15.3,14.9,7,43.4
63.7,60,15.3,14.9,7,43.4
63.7,60,15.2,14.9,7,43.4
63.7,60,15.3,14.9,7,43.4
63.6,60,15.3,14.9,7,43.4
63.6,60,15.2,14.9,7.1,43.4
63.6,60,15.3,14.9,7,43.4
63.7,60,15.2,14.9,7,43.4
63.7,60,15.2,14.9,7,43.2
63.6,60,15.2,14.9,7,43.2
63.6,60,15.2,14.9,7,43.3
63.7,60,15.2,14.9,7,43.3
63.6,60,15.3,14.9,7,43.2
63.6,60,15.3,14.9,7,43.2
63.5,60,15.2,14.9,7.1,43.2
63.6,60,15.3,14.9,7.1,43.2
63.6,60,15.2,14.9,7,43.2
63.7,60,15.2,14.9,7,43.2
63.6,60,15.2,14.9,7.1,43.2
63.6,60,15.3,14.8,7,43.1
63.6,60,15.2,14.8,7,43.3
63.6,60,15.3,15.1,6.9,43.3
63.6,60,15.3,15.1,7,43.3
63.7,60,15.2,15.1,7.8,43.3
63.7,60,15.2,15.1,7.3,43.3
63.7,60,15.3,15.1,6.9,43.3
63.6,60.2,15.2,15.1,6.9,43.3
63.7,60.2,15.3,15.1,7,43.3
63.7,60.2,15.2,15.1,7,43.3
63.7,60.2,15.2,15.1,7,43.3
63.7,60,15.3,15.1,6.9,43.3
63.7,60,15.2,15.1,7,43.3
63.5,60,15.3,15.1,7,43.3
63.6,60,15.2,14.9,7,43.3
63.6,60,15.2,14.9,7,43.3
63.6,60,15.2,14.9,7,43.3
63.7,60,15.3,14.9,7,43.3
63.6,60,15.3,14.9,7,43.3
63.5,60,15.3,14.9,7,43.3
63.7,60,15.3,14.9,7,43.3
63.5,60,15.2,14.9,7,43.3
63.6,60,15.3,14.9,7,43.3
63.7,60,15.2,14.9,7,43.3
63.7,60,15.3,14.9,7,43.3
63.6,60,15.3,14.9,7,43.3
63.6,60,15.3,14.9,7,43.3
63.6,60,15.3,14.9,7,43.3
63.6,60,15.2,14.9,7,43.3
63.6,60,15.3,14.9,6.9,43.3
63.7,60,15.2,14.9,7,43.3
63.6,60,15.2,14.9,7,43.3
63.7,60,15.2,14.9,7,43.3
63.6,60,15.3,14.9,7,43.2
63.6,60,15.2,14.9,7,43.2
63.7,60,15.3,14.9,7,43.2
63.7,60,15.3,14.9,7,43.2
63.6,60,15.3,14.9,7,43.2
63.7,60,15.3,14.9,7,43.2
63.6,60,15.3,14.9,7,43.2
63.7,60,15.3,14.9,7,43.2
63.6,60,15.3,14.9,7,43.2
63.6,60,15.2,14.9,7,43.2
63.5,60,15.3,14.9,7,43.2
63.5,60,15.3,14.9,7,43.2
63.7,60,15.3,14.9,7,43.2
63.7,60,15.3,14.9,7,43.2
63.6,60,15.3,14.9,7,43.2
63.7,60,15.3,14.9,6.9,43.2
63.7,60,15.3,14.9,7,43.2
63.7,60,15.3,14.9,7,43.2
63.6,60,15.2,14.9,7,43.2
63.6,60,15.3,14.9,7,43.4
63.7,60,15.3,14.9,7,43.1
63.7,60,15.3,14.9,7,43.1
63.6,60,15.2,14.9,7,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,60.1,15.2,14.9,7,43.1
63.7,60.1,15.2,14.9,7,43.1
63.7,60,15.2,14.9,7,43.1
63.6,60,15.2,14.9,6.9,43.1
63.6,60,15.2,14.9,7,43.1
63.7,60,15.3,14.9,6.9,43.1
63.7,60,15.3,14.9,7,43.1
63.6,59.9,15.3,14.9,7,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,59.9,15.3,14.9,7,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,59.9,15.2,14.9,7,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,59.9,15.2,14.9,7.1,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,59.9,15.2,14.9,7.1,43.1
63.6,59.9,15.3,14.9,7,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,60.1,15.2,14.9,7,43.1
63.6,60.1,15.3,14.9,7.1,43.1
63.6,60.1,15.2,14.9,7,43.1
63.6,60.1,15.3,14.9,7.1,43.1
63.6,60.1,15.3,14.9,7.1,43.1
63.6,60.1,15.2,14.9,7.1,43.1
63.6,60.1,15.3,14.9,7.1,43.1
63.6,60.1,15.3,14.9,7.1,43.1
63.6,60.1,15.2,14.9,7.1,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,60,15.2,14.9,7.1,43.1
63.6,60,15.2,14.9,7.1,43.1
63.6,60,15.3,14.9,7.1,43.1
63.6,60,15.3,14.9,7.1,43.1
63.6,60.1,15.2,14.9,7,43.1
63.6,59.9,15.3,14.9,7.1,43.1
63.6,59.9,15.3,14.9,7,43.1
63.6,60.1,15.3,14.9,7,43.1
63.7,60.1,15.3,14.9,7,42.9
63.6,60.1,15.3,14.9,7,42.9
63.6,60.1,15.3,14.9,7,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,59.9,15.3,14.9,7,43.1
63.6,59.9,15.3,14.9,7,43.1
63.5,60.1,15.2,14.9,7,43.1
63.6,60.1,15.2,14.9,7,43.1
63.8,60.1,15.3,14.9,7,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,60.1,15.2,14.9,7,43.1
63.6,60.1,15.4,14.9,7.4,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,60.1,15.2,14.9,7,43.1
63.5,60.1,15.3,14.9,7,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,60.1,15.2,14.9,7,43.1
63.6,60.1,15.2,14.9,7,43.1
63.5,60.1,15.3,14.9,7,43.1
63.5,60.1,15.2,14.9,7,43.1
63.6,60.1,15.2,14.9,7,43.1
63.7,60.1,15.4,14.9,7,43.1
63.7,60.1,15.3,14.9,7,43.1
63.7,60.1,15.4,14.9,7,43.1
63.7,60.1,15.3,14.9,7,43.1
63.7,60.1,15.3,14.9,7.1,43.1
63.6,60.1,15.3,14.9,7,43.1
63.5,60.1,15.2,14.9,7,43.1
63.6,60.1,15.3,14.9,7,43.1
63.6,60.1,15.2,14.9,7,43.1
63.7,59.9,15.6,14.9,8,42.2
63.7,59.9,15.6,14.9,8,42.1
63.7,59.9,15.6,14.9,8,41.8
63.7,59.9,15.6,14.9,8,41.7
63.7,60.1,15.5,14.9,8,41.7
63.7,60.1,15.7,14.9,7.9,41.7
63.6,60.1,15.7,14.9,8,41.7
63.7,60.1,15.6,14.9,8,41.9
63.7,60.1,15.6,14.9,8,41.9
63.7,60.1,15.5,14.9,8,42.1
63.6,60.1,15.7,14.9,8,42.1
63.7,60.1,15.6,14.9,8,42.2
63.7,60.1,15.6,14.9,7.9,42.2
63.6,60.1,15.5,14.9,8,42.2
63.6,60.1,15.6,14.9,8,42.2
63.6,60.1,15.6,14.9,8,42.4
63.7,60.1,15.6,14.9,8,42.4
63.7,60.1,15.6,14.9,8,42.4
63.6,60.1,15.6,14.9,8,42.4
63.6,60.1,15.6,14.9,8,42.4
63.6,60.1,15.6,14.9,8,42.4
63.7,60.1,15.7,14.9,8,42.6
63.7,60.1,15.6,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.7,60.1,15.6,14.9,8,42.6
63.6,60.1,15.6,14.9,8,42.6
63.6,60.1,15.6,14.9,8,42.6
63.7,60.1,15.7,14.9,7.9,42.6
63.7,60.1,15.6,14.9,8,42.6
63.7,60.1,15.6,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.7,60.1,15.7,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.7,60.1,15.7,14.9,8,42.6
63.6,60.1,15.6,14.9,8,42.6
63.6,60.1,15.8,14.9,8,42.6
63.6,60.1,15.6,14.9,8,42.6
63.6,60.1,15.8,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.7,60.1,15.6,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.7,60.1,15.6,14.9,8,42.6
63.6,60.1,15.8,14.9,8,42.6
63.7,60.1,15.8,14.9,8,42.6
63.6,60.1,15.6,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.6,60.1,15.7,14.9,8,42.6
63.5,60.1,15.6,14.9,8,42.5
63.6,60.1,15.7,14.9,8,42.5
63.6,60.1,15.8,14.9,8,42.5
63.7,60.1,15.8,14.9,8,42.5
63.7,60.1,15.8,14.9,8,42.5
63.7,60.1,15.8,14.9,8,42.5
63.6,60.1,15.8,14.9,8,42.5
63.7,60.1,15.8,14.9,8,42.5
63.7,60.1,15.8,14.9,7.9,42.5
63.7,60.1,15.7,14.9,8.1,42.5
63.6,60.1,15.7,14.9,8,42.5
63.6,60.1,15.8,14.9,7.9,42.5
63.6,60.1,15.7,14.9,8,42.5
63.5,60.1,15.7,14.9,8,42.5
63.6,60.1,15.8,14.9,8,42.5
63.5,60.1,15.8,14.9,8,42.5
63.6,60.1,15.8,14.9,8,42.5
63.6,60.1,15.8,14.9,8,42.7
63.5,60.1,15.8,14.9,8,42.7
63.5,60.1,15.7,14.9,8,42.7
63.6,60.1,15.9,14.9,8,42.7
63.6,60.1,15.9,14.9,8,42.7
63.6,60.1,15.9,14.9,8,42.7
63.6,60.1,15.9,14.9,8,42.7
63.6,60.1,15.9,14.9,8,42.7
63.6,60.1,15.9,14.9,8,42.7
63.6,60.1,15.9,14.9,8,42.7
63.6,60.1,16,14.9,7.9,42.7
63.6,60.1,16,14.9,8,42.7
63.6,60.1,16,14.9,7.9,42.7
63.6,60.1,16,14.9,8,42.7
63.6,60.1,15.9,14.9,8,42.6
63.5,60.1,16,14.9,8,42.7
63.6,60.1,16,14.9,8,42.7
63.5,60.1,16,14.9,8,42.5
63.6,60.1,16.1,14.9,8,42.7
63.4,60.1,16.1,14.9,8,42.6
63.5,60.1,16,14.9,8,42.6
63.5,60.1,16,14.9,8,42.6
63.5,60.1,16.1,14.9,8,42.6
63.5,60.1,16.1,14.9,8,42.4
63.5,60.1,16.2,14.9,8,42.4
63.5,60.1,16.2,14.9,8,42.4
63.5,60.1,16.2,14.9,8,42.4
63.5,60.1,16.2,14.9,8,42.4
63.5,60.1,16.3,14.9,8,42.4
63.5,60.1,16.3,14.9,8,42.4
63.5,60.1,16.3,14.9,8,42.4
63.5,60.1,16.4,14.9,7.9,42.4
63.5,60.1,16.3,14.9,8,42.4
63.6,60.1,16.5,14.9,8,42.4
63.6,60.1,16.6,14.9,8,42.4
63.6,60.1,16.5,14.9,8,42.4
63.5,60.1,16.5,14.9,8,42.4
63.4,60.1,16.6,14.9,8,42.4
63.4,60.1,16.5,14.9,8,42.4
63.5,60.1,16.6,14.9,8,42.4
63.5,60.1,16.6,14.9,8,42.4
63.4,60.1,16.6,14.9,8,42.4
63.3,60.1,16.7,14.9,8,42.4
63.5,60.1,16.7,14.9,8,42.4
63.5,60.1,16.9,14.9,7.9,42.4
63.5,60.1,16.7,14.9,8,42.4
63.5,60.1,16.7,14.9,7.9,42.4
63.4,60.1,16.9,14.9,8,42.4
63.4,60.1,16.8,14.9,8,42.4
63.4,60.1,16.7,14.9,8,42.4
63.4,60.1,16.8,14.9,7.9,42.4
63.4,60.1,17,14.9,8,42.4
63.5,60.1,17,14.9,8,42.4
63.4,60.1,17,14.9,8,42.4
63.5,60.1,17,14.9,8,42.4
63.5,60.1,17,14.9,8,42.4
